Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat,Long,Genusspecies,Frequency,Size_cm
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,0-10,16,27.857767,-115.081450,Loxorhynchus_grandis,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,20-30,16,27.857767,-115.081450,Loxorhynchus_grandis,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,0-10,16,27.857767,-115.081450,Clavalina_huntsmania,4,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,10-20,16,27.857767,-115.081450,Clavalina_huntsmania,25,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,20-30,16,27.857767,-115.081450,Clavalina_huntsmania,8,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,0-10,16,27.857767,-115.081450,Metandrocarpa_taylori,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,10-20,16,27.857767,-115.081450,Didemnum_Carnulentum,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,20-30,16,27.857767,-115.081450,Didemnum_Carnulentum,2,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,1,0-10,16,27.857767,-115.081450,Salmacina_tribranchiata,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Megastrea_undosa,21,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Megastrea_undosa,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Tethya_aurantia,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,20-30,16,27.857767,-115.081450,Tethya_aurantia,2,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Lophogorgia_chilensis,5,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Lophogorgia_chilensis,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Acarnus_erithacus,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Acarnus_erithacus,4,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Thelepus_Crispus,5,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Thelepus_Crispus,23,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,20-30,16,27.857767,-115.081450,Thelepus_Crispus,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Other_starfish,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Parastichopus_parvimensis,5,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,20-30,16,27.857767,-115.081450,Parastichopus_parvimensis,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Loxorhynchus_grandis,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Clavalina_huntsmania,3,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Clavalina_huntsmania,7,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,20-30,16,27.857767,-115.081450,Clavalina_huntsmania,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,0-10,16,27.857767,-115.081450,Didemnum_Carnulentum,1,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Didemnum_Carnulentum,4,Na
2017,8,14,Gavilanes,Deep,Eliot. D.,inverts,2,10-20,16,27.857767,-115.081450,Panulirus_innterruptus         ,10,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Megastrea_undosa,17,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,10-20,12,27.855283,-115.075783,Megastrea_undosa,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Megastrea_undosa,4,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Acarnus_erithacus,5,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,10-20,12,27.855283,-115.075783,Acarnus_erithacus,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Acarnus_erithacus,9,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Didemnum_Carnulentum,3,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,10-20,12,27.855283,-115.075783,Didemnum_Carnulentum,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Didemnum_Carnulentum,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Parastichopus_parvimensis,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Muricea_californica,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Megatura_crenulata,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,0-10,12,27.855283,-115.075783,Panulirus_innterruptus         ,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,10-20,12,27.855283,-115.075783,Metandrocarpa_taylori,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Metandrocarpa_taylori,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Clavalina_huntsmania,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,1,20-30,12,27.855283,-115.075783,Clavalina_huntsmania,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,0-10,12,27.855283,-115.075783,Didemnum_Carnulentum,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,0-10,12,27.855283,-115.075783,Acarnus_erithacus,5,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,10-20,12,27.855283,-115.075783,Acarnus_erithacus,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,20-30,12,27.855283,-115.075783,Acarnus_erithacus,4,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,0-10,12,27.855283,-115.075783,Megastrea_undosa,2,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,10-20,12,27.855283,-115.075783,Megastrea_undosa,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,20-30,12,27.855283,-115.075783,Megastrea_undosa,4,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,0-10,12,27.855283,-115.075783,Spheciospongia_confoederata,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,10-20,12,27.855283,-115.075783,Muricea_californica,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,10-20,12,27.855283,-115.075783,Metandrocarpa_taylori,1,Na
2017,8,14,Gavilanes,Mid,Eliot. D.,inverts,2,20-30,12,27.855283,-115.075783,Clavalina_huntsmania,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,8,27.854500,-115.075867,Acarnus_erithacus,3,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,1,10-20,8,27.854500,-115.075867,Acarnus_erithacus,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,8,27.854500,-115.075867,Megastrea_undosa,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,8,27.854500,-115.075867,Panulirus_innterruptus         ,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,2,0-10,8,27.854500,-115.075867,Didemnum_Carnulentum,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,2,0-10,8,27.854500,-115.075867,Other_starfish,1,Na
2017,8,14,Gavilanes,Shallow,Eliot. D.,inverts,2,0-10,8,27.854500,-115.075867,Acarnus_erithacus,4,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bedrock_1_m,17,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Boulder_10_cm_1_m,6,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Sand,7,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Dictyotales_spp,6,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bushy_cylindrical_branches,2,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Articulated_coralline_algae ,6,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Shell_debris,7,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Crustose_coralline_algae ,7,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Lacy_filamentous_dense ,2,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,0_10 cm,16,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,1 m_2 m,10,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,10 cm_1 m,4,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Bedrock_1_m,14,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Sand,8,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Boulder_10_cm_1_m,8,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Articulated_coralline_algae ,6,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Lacy_filamentous_dense ,4,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Crustose_coralline_algae ,5,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Shell_debris,8,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Dictyotales_spp,5,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Macrocystis_holdfast_live,1,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,Bushy_cylindrical_branches,1,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,0_10 cm,22,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.855283,-115.075783,1 m_2 m,3,Na
2017,8,14,Gavilanes,Mid,Fernanda A.,upc,2,Na,9,27.854500,-115.075867,10 cm_1 m,5,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bedrock_1_m,18,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Boulder_10_cm_1_m,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Cobble_10cm,6,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Sand,4,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Articulated_coralline_algae ,6,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Macrocystis_holdfast_live,1,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Dictyotales_spp,4,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Crustose_coralline_algae ,9,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Shell_debris,8,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bare_rock,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,0_10 cm,22,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,1 m_2 m,7,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,10 cm_1 m,3,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bedrock_1_m,26,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,sand,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Boulder_10_cm_1_m,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Articulated_coralline_algae ,10,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bushy_cylindrical_branches,4,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Macrocystis_holdfast_live,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Crustose_coralline_algae ,3,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Shell_debris,3,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Dictyotales_spp,6,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Lacy_filamentous_dense ,2,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,0_10 cm,16,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,1 m_2 m,6,Na
2017,8,14,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,10 cm_1 m,8,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Bedrock_1_m,20,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Sand,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Cobble_10cm,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Boulder_10_cm_1_m,4,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Lacy_filamentous_dense ,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Bushy_cylindrical_branches,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Shell_debris,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Dictyotales_spp,8,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,crustose_coralline_algae ,9,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Articulated_coralline_algae ,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Encrusting_red,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Bedrock_1_m,23,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Sand,7,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Articulated_coralline_algae ,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Bushy_cylindrical_branches,4,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Lacy_filamentous_dense ,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Shell_debris,10,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Dictyotales_spp,9,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,1,Na,5,27.854500,-115.075867,Crustose_coralline_algae ,3,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Bedrock_1_m,26,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,sand,4,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Articulated_coralline_algae ,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Bushy_cylindrical_branches,4,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Lacy_filamentous_dense ,2,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Shell_debris,8,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Dictyotales_spp,8,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,Crustose_coralline_algae ,4,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,0_10 cm,17,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,10 cm_1 m,12,Na
2017,8,14,Gavilanes,Shallow,Fernanda A.,upc,2,Na,5,27.854500,-115.075867,1 m_2 m,1,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,fish,1,Na,5,27.854500,-115.075867,Paralabrax_clathratus,0,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,fish,2,Na,5,27.854500,-115.075867,Paralabrax_clathratus,0,Na
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Anisotremus_davidsonii,3,30
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Paralabrax_clathratus,1,30
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Paralabrax_clathratus,2,2
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Paralabrax_clathratus,1,35
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Embiotoca_lateralis,5,25
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Embiotoca_lateralis,1,15
2017,10,23,Gavilanes,Mid,Eliot. D.,fish,1,Na,9,27.855283,-115.075783,Rhacochilus_vacca,2,23
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Halichoeres_semicinctus,1,26
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Semicossyphus_pulcher,2,28
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Semicossyphus_pulcher,1,52
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Paralabrax_clathratus,1,34
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Paralabrax_clathratus,1,38
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Hypsypops_rubicundus,5,25
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Hypsypops_rubicundus,1,32
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Anisotremus_davidsonii,1,29
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Anisotremus_davidsonii,1,23
2017,10,23,Gavilanes,Mid,Hâctor H.,fish,2,Na,9,27.855283,-115.075783,Girella_nigricans,1,35
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Chromis_punctipinnis,4,17
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Gobiidae_spp,2,10
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,4,35
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,2,20
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,1,40
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Paralabrax_clathratus,4,30
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Paralabrax_clathratus,2,25
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Paralabrax_clathratus,2,15
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Paralabrax_clathratus,1,35
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Rhacochilus_vacca,3,20
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Rhacochilus_vacca,4,25
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Hypsypops_rubicundus,4,25
2017,10,23,Gavilanes,Deep,Eliot. D.,fish,1,Na,16,27.857767,-115.081450,Hypsypops_rubicundus,1,22
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Medialuna_californiensis,1,43
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,2,20
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,1,35
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,1,43
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,1,40
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,2,25
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Halichoeres_semicinctus,1,22
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,2,40
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,1,33
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_clathratus,1,40
2017,10,23,Gavilanes,Deep,Hâctor H.,fish,2,Na,16,27.857767,-115.081450,Paralabrax_clathratus,2,36
2017,10,23,Gavilanes,Shallow,Fernanda A.,Algae,1,Na,6,27.854500,-115.075867,Macrocystis_pyrifera,25,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,Algae,1,Na,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,498,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,Algae,1,Na,6,27.854500,-115.075867,Eisenia_arborea,30,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,Algae,1,Na,6,27.854500,-115.075867,Undaria_pinnatifida,14,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,Algae,2,Na,6,27.854500,-115.075867,Macrocystis_pyrifera,6,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,Algae,2,Na,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,228,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,Algae,2,Na,6,27.854500,-115.075867,Desmarestia_spp,11,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,Algae,2,Na,6,27.854500,-115.075867,Eisenia_arborea,26,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,Algae,1,Na,10,27.855283,-115.075783,Macrocystis_pyrifera,16,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,Algae,1,Na,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,304,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,Algae,1,Na,10,27.855283,-115.075783,Eisenia_arborea,41,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,Algae,2,Na,10,27.855283,-115.075783,Macrocystis_pyrifera,6,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,Algae,2,Na,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,205,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,Algae,2,Na,10,27.855283,-115.075783,Eisenia_arborea,34,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,Algae,2,Na,10,27.855283,-115.075783,Undaria_pinnatifida,18,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,Algae,1,Na,16,27.857767,-115.081450,Macrocystis_pyrifera,16,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,Algae,1,Na,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,212,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,Algae,1,Na,16,27.857767,-115.081450,undaria_pinnatifida,1,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,Algae,2,Na,16,27.857767,-115.081450,Macrocystis_pyrifera,6,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,Algae,2,Na,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,196,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Acarnus_erithacus,4,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,10-20,7,27.854500,-115.075867,Acarnus_erithacus,3,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,20-30,7,27.854500,-115.075867,Acarnus_erithacus,3,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Spheciospongia_confoederata,2,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Octopus_spp,1,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Cucumaria_salma,1,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,20-30,7,27.854500,-115.075867,Cucumaria_salma,1,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Panulirus_innterruptus         ,1,Na
