Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat nort,Long,Genusspecies,Frequency,Size_cm
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Acarnus_erithacus,31,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Megatura_crenulata,1,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Pycnoclavella_stanleyi,4,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Clavalina_huntsmania,7,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Panulirus_innterruptus         ,7,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Megastrea_undosa,1,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Scallop,1,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Leucetta_losangelensis,2,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Spheciospongia_confoederata,4,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Muricea_californica,2,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Cucumaria_salma,2,Na
2017,6,21,Piedra_Blanca,Mid,Eliot D.,inverts,2,Na,10,27.870367,-115.044400,Tethya_aurantia,4,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Other_starfish,2,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Megastrea_undosa,4,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Muricea_californica,3,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Pacifigorgia_spp,2,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Acarnus_erithacus,2,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Tethya_aurantia,1,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Panulirus_innterruptus         ,1,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,18,27.870517,-115.044883,Cucumaria_salma,1,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,2,Na,18,27.870517,-115.044883,Megastrea_undosa,9,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,2,Na,18,27.870517,-115.044883,Muricea_californica,1,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,2,Na,18,27.870517,-115.044883,Acarnus_erithacus,2,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,2,Na,18,27.870517,-115.044883,Tethya_aurantia,1,Na
2017,6,21,Piedra_Blanca,Deep,Eliot D.,inverts,2,Na,18,27.870517,-115.044883,Spheciospongia_confoederata,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Panulirus_innterruptus         ,2,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Megastrea_undosa,4,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Centrostephanus_coronatus,2,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Aplysia_californica,2,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Muricea_fruticosa,2,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Clavalina_huntsmania,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Muricea_californica,4,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Lophogorgia_chilensis,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Other_starfish,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Acarnus_erithacus,3,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Didemnum_carnulentum,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Panulirus_innterruptus         ,24,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Megastrea_undosa,15,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Centrostephanus_coronatus,4,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Cucumaria_salma,7,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Aplysia_californica,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Muricea_fruticosa,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Lophogorgia_chilensis,2,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Other_starfish,5,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Urticina_picivora,1,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Acarnus_erithacus,4,Na
2017,6,21,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Didemnum_carnulentum,10,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,10,27.870367,-115.044400,Macrocystis_pyrifera,66,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,311,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,10,27.870367,-115.044400,Eisenia_arborea,24,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,10,27.870367,-115.044400,Macrocystis_pyrifera,62,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,279,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,10,27.870367,-115.044400,Eisenia_arborea,2,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,5,27.870367,-115.044400,Macrocystis_pyrifera,39,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,5,27.870367,-115.044400,Macrocystis_pyrifera_stipes,153,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,5,27.870367,-115.044400,Eisenia_arborea,32,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,5,27.870367,-115.044400,Pterygophora_californica,2,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,18,27.870367,-115.044400,Macrocystis_pyrifera,92,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,18,27.870367,-115.044400,Macrocystis_pyrifera_stipes,390,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,1,Na,18,27.870367,-115.044400,Eisenia_arborea,2,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,18,27.870367,-115.044400,Macrocystis_pyrifera,84,Na
2017,6,21,Piedra_Blanca,Mid,H‚ctor H.,Algae,2,Na,18,27.870367,-115.044400,Macrocystis_pyrifera_stipes,402,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,sand,4,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Bedrock_1_m,26,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Articulated_coralline_algae ,15,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Macrocystis_holdfast_live,1,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,8,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Bushy_cylindrical_branches,1,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Dictyotales_spp,2,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Shell_debris,2,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,0_10 cm,8,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,10 cm_1 m,9,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,1 m_2 m,8,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,2 m,5,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,Bedrock_1_m,30,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,Articulated_coralline_algae ,22,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,2,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,Dictyotales_spp,4,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,Shell_debris,43,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,0_10 cm,12,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,10 cm_1 m,12,Na
2017,8,13,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,10,27.870367,-115.044400,1 m_2 m,6,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,sand,5,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Bedrock_1_m,11,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Boulder_10_cm_1_m,7,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Cobble_10cm,7,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Shell_debris,7,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Articulated_coralline_algae ,6,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Crustose_coralline_algae ,8,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Macrocystis_holdfast_live,2,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,Bare_rock,5,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,dictyotales_spp,2,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,0_10 cm,21,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,10 cm_1 m,5,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,18,27.870517,-115.044883,1 m_2 m,4,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,sand,6,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Bedrock_1_m,14,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Boulder_10_cm_1_m,7,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Cobble_10cm,3,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Shell_debris,7,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Articulated_coralline_algae ,5,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Crustose_coralline_algae ,8,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Macrocystis_holdfast_live,2,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,Bare_rock,3,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,dictyotales_spp,1,Na
2017,8,13,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,18,27.870517,-115.044883,0_10 cm,30,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Boulder_10_cm_1_m,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,sand,2,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Bedrock_1_m,27,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Articulated_coralline_algae ,12,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Crustose_coralline_algae ,5,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Bushy_cylindrical_branches,3,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Macrocystis_holdfast_live,3,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Phyllospadix_spp,5,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Bare_rock,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,Dictyotales_spp,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,0_10 cm,5,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,10 cm_1 m,12,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,1 m_2 m,11,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,7,27.869567,-115.044450,2 m,2,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,sand,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Bedrock_1_m,29,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Shell_debris,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Articulated_coralline_algae ,13,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Crustose_coralline_algae ,5,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Bare_rock,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Bushy_cylindrical_branches,1,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Phyllospadix_spp,7,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,Dictyotales_spp,2,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,0_10 cm,10,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,10 cm_1 m,9,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,1 m_2 m,5,Na
2017,8,13,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,7,27.869567,-115.044450,2 m,4,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Panulirus_innterruptus         ,2,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Panulirus_innterruptus         ,18,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,20-30,6,27.869567,-115.044450,Panulirus_innterruptus         ,2,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Centrostephanus_coronatus,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Didemnum_carnulentum,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Acarnus_erithacus,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Acarnus_erithacus,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Megastrea_undosa,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Hippodiplosioa_insculpta,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Hippodiplosioa_insculpta,2,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Muricea_californica,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,0-10,6,27.869567,-115.044450,Other_starfish,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,1,oct-20,6,27.869567,-115.044450,Other_starfish,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Didemnum_carnulentum,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,20-30,6,27.869567,-115.044450,Didemnum_carnulentum,5,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Muricea_californica,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,oct-20,6,27.869567,-115.044450,Muricea_californica,3,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Hippodiplosioa_insculpta,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Other_starfish,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Spheciospongia_confoederata,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,oct-20,6,27.869567,-115.044450,Acarnus_erithacus,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,20-30,6,27.869567,-115.044450,Acarnus_erithacus,4,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,oct-20,6,27.869567,-115.044450,Panulirus_innterruptus         ,24,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,20-30,6,27.869567,-115.044450,Panulirus_innterruptus         ,13,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,0-10,6,27.869567,-115.044450,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,oct-20,6,27.869567,-115.044450,Megastrea_undosa,8,Na
2017,8,14,Piedra_Blanca,Shallow,Eliot D.,inverts,2,20-30,6,27.869567,-115.044450,Megastrea_undosa,6,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Megastrea_undosa,21,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Spheciospongia_confoederata,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Spheciospongia_confoederata,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Acarnus_erithacus,5,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Acarnus_erithacus,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Acarnus_erithacus,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Clavalina_huntsmania,5,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Clavalina_huntsmania,5,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Clavalina_huntsmania,5,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Lophogorgia_chilensis,7,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Lophogorgia_chilensis,30,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Lophogorgia_chilensis,41,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Muricea_californica,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Muricea_californica,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Muricea_californica,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Hippodiplosioa_insculpta,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Hippodiplosioa_insculpta,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Didemnum_carnulentum,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Didemnum_carnulentum,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Eucidaris_spp,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Eucidaris_spp,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,0-10,9,27.870367,-115.044400,Centrostephanus_coronatus,5,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Centrostephanus_coronatus,6,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Centrostephanus_coronatus,6,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Haliotis_spp,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,oct-20,9,27.870367,-115.044400,Megatura_crenulata,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,1,20-30,9,27.870367,-115.044400,Tethya_aurantia,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Spheciospongia_confoederata,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Spheciospongia_confoederata,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Spheciospongia_confoederata,2,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Thelepus_Crispus,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Acarnus_erithacus,6,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Acarnus_erithacus,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Acarnus_erithacus,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Panulirus_innterruptus         ,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Panulirus_innterruptus         ,13,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Clavalina_huntsmania,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Clavalina_huntsmania,2,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Metandrocarpa_taylori,2,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Metandrocarpa_taylori,4,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Metandrocarpa_taylori,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,0-10,9,27.870367,-115.044400,Craniella_spp,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Norrisia _norrisi,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Muricea_californica,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Haliotis_spp,1,Na
